Taxonomy / Feature	LDA score (log10)	Class	Mean (relative) abundance in that class	p-value
d__Bacteria.p__Planctomycetota.c__Phycisphaerae.o__S_70	1.5008639919614137			-
d__Bacteria.p__Planctomycetota.c__Phycisphaerae.o__S_70.f__Incertae_Sedis	1.5008639919614137			-
d__Bacteria.p__Bacillota.c__Bacilli.o__Aneurinibacillales	2.9991736227477905			-
d__Bacteria.p__Bacillota.c__Bacilli.o__Aneurinibacillales.f__Aneurinibacillaceae	2.9991736227477905			-
d__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Caldilineales	1.5977719560981938			-
d__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Caldilineales.f__Caldilineaceae	1.5977719560981938			-
d__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Incertae_Sedis	2.0571651269193447			-
d__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Incertae_Sedis.f__Incertae_Sedis	2.0571651269193447			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae	3.279014239599304			-
d__Bacteria.p__Chloroflexota.c__Ktedonobacteria.o__Ktedonobacterales.f__Incertae_Sedis	1.1029233058778585			-
d__Bacteria.p__Deinococcota	1.9480209508579487			-
d__Bacteria.p__Deinococcota.c__Deinococci	1.9480209508579487			-
d__Bacteria.p__Deinococcota.c__Deinococci.o__Deinococcales	1.9480209508579487			-
d__Bacteria.p__Deinococcota.c__Deinococci.o__Deinococcales.f__Trueperaceae	1.279014103			-
d__Bacteria.p__Patescibacteria.c__Parcubacteria.o__Candidatus_Liptonbacteria	1.5977719494969174			-
d__Bacteria.p__Patescibacteria.c__Parcubacteria.o__Candidatus_Liptonbacteria.f__Incertae_Sedis	1.5977719494969174			-
d__Bacteria.p__Bacillota.c__Bacilli.o__Bacillales.__	4.389042501519786			-
d__Bacteria.p__Acidobacteriota.__	1.5977719560981938			-
d__Bacteria.p__Acidobacteriota.__.__	1.5977719560981938			-
d__Bacteria.p__Acidobacteriota.__.__.__	1.5977719560981938			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Peptostreptococcales_Tissierellales	2.6981434955204984			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Peptostreptococcales_Tissierellales.f__Peptostreptococcaceae	2.6063731427079984			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidetes_VC2_1_Bac22	0.8988033223967743			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidetes_VC2_1_Bac22.f__Incertae_Sedis	0.8988033223967743			-
d__Bacteria.p__Latescibacterota.c__Latescibacteria	1.756135358128532			-
d__Bacteria.p__Latescibacterota.c__Latescibacteria.o__Latescibacterales	1.756135358128532			-
d__Bacteria.p__Latescibacterota.c__Latescibacteria.o__Latescibacterales.f__Latescibacteraceae	1.756135358128532			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales	2.915836342368947			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae	1.5977719490191935			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Steroidobacterales	3.2833356312690456			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Steroidobacterales.f__Steroidobacteraceae	3.2833356312690456			-
d__Bacteria.p__Bacillota.c__Limnochordia.o__Limnochordales	1.7439015511366205			-
d__Bacteria.p__Bacillota.c__Limnochordia.o__Limnochordales.f__Limnochordaceae	1.7439015511366205			-
d__Bacteria.p__Deinococcota.c__Deinococci.o__Deinococcales.f__Deinococcaceae	1.8432856184835518			-
d__Bacteria.p__Bacillota.c__Desulfitobacteriia	3.225138826693978			-
d__Bacteria.p__Bacillota.c__Desulfitobacteriia.o__Desulfitobacteriales	3.225138826693978			-
d__Bacteria.p__Bacillota.c__Desulfitobacteriia.o__Desulfitobacteriales.f__Desulfitobacteriaceae	3.0226545347427227	Chemical	2.6649250649586995	0.010515246
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rickettsiales.f__Midichloriaceae	1.6769541126020606			-
d__Bacteria.p__Bacillota.c__Desulfitobacteriia.o__Desulfitobacteriales.f__Heliobacteriaceae	3.2185334599405375			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Gallionellaceae	2.2967430498632373			-
d__Bacteria.p__Methylomirabilota.c__Methylomirabilia.o__Methylomirabilales	1.9480205580259229			-
d__Bacteria.p__Methylomirabilota.c__Methylomirabilia.o__Methylomirabilales.f__Methylomirabilaceae	1.9480205580259229			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Parvibaculales	1.7561353552187589			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Parvibaculales.f__Parvibaculaceae	1.7561353552187589			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae	2.1241119487225895			-
d__Bacteria.p__Planctomycetota.c__Phycisphaerae.o__Pla1_lineage	1.7561353594169302			-
d__Bacteria.p__Planctomycetota.c__Phycisphaerae.o__Pla1_lineage.f__Incertae_Sedis	1.7561353594169302			-
d__Bacteria.p__Planctomycetota.__	2.2932546882138967			-
d__Bacteria.p__Planctomycetota.__.__	2.2932546882138967			-
d__Bacteria.p__Planctomycetota.__.__.__	2.2932546882138967			-
d__Bacteria.p__Elusimicrobiota.c__Elusimicrobia.o__FCPU453	1.8018922787585452			-
d__Bacteria.p__Elusimicrobiota.c__Elusimicrobia.o__FCPU453.f__Incertae_Sedis	1.8018922787585452			-
d__Bacteria.p__WS2	1.7049822610655405			-
d__Bacteria.p__WS2.c__Incertae_Sedis	1.7049822610655405			-
d__Bacteria.p__WS2.c__Incertae_Sedis.o__Incertae_Sedis	1.7049822610655405			-
d__Bacteria.p__WS2.c__Incertae_Sedis.o__Incertae_Sedis.f__Incertae_Sedis	1.7049822610655405			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Clostridiales.f__Caloramatoraceae	2.790897638547653	Chemical	2.398563509578394	0.014305878435429647
d__Bacteria.p__Actinomycetota.c__Coriobacteriia	1.8988033157954978			-
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales	1.8988033157954978			-
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae	1.8988033157954978			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae	2.895314682064969			-
d__Bacteria.p__Nitrospirota	2.154075363543361			-
d__Bacteria.p__Nitrospirota.c__4_29_1	2.154075363543361			-
d__Bacteria.p__Nitrospirota.c__4_29_1.o__Incertae_Sedis	2.154075363543361			-
d__Bacteria.p__Nitrospirota.c__4_29_1.o__Incertae_Sedis.f__Incertae_Sedis	2.154075363543361			-
d__Bacteria.p__Bacillota.c__Incertae_Sedis	2.517896278324357			-
d__Bacteria.p__Bacillota.c__Incertae_Sedis.o__DTU014	2.517896278324357			-
d__Bacteria.p__Bacillota.c__Incertae_Sedis.o__DTU014.f__Incertae_Sedis	2.517896278324357			-
d__Bacteria.p__Dependentiae.c__Babeliae.o__Babeliales.f__Vermiphilaceae	1.9401956287279163			-
d__Archaea.p__Thermoproteota.c__Bathyarchaeia	1.898803315317774			-
d__Archaea.p__Thermoproteota.c__Bathyarchaeia.o__Incertae_Sedis	1.898803315317774			-
d__Archaea.p__Thermoproteota.c__Bathyarchaeia.o__Incertae_Sedis.f__Incertae_Sedis	1.898803315317774			-
d__Bacteria.p__Elusimicrobiota.c__Incertae_Sedis	1.801893302657153			-
d__Bacteria.p__Elusimicrobiota.c__Incertae_Sedis.o__Incertae_Sedis	1.801893302657153			-
d__Bacteria.p__Elusimicrobiota.c__Incertae_Sedis.o__Incertae_Sedis.f__Incertae_Sedis	1.801893302657153			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Euzebyales	1.704982951046078			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae	1.704982951046078			-
d__Archaea.p__Micrarchaeota.c__Micrarchaeia.o__Micrarchaeales.f__Incertae_Sedis	1.1998333109817552			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Frankiales.f__Nakamurellaceae	1.9779841102029918			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Micrococcales.f__Bogoriellaceae	2.5942846902143737			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Elsterales.__	2.601233614142276			-
d__Archaea.p__Thermoplasmatota.c__Thermoplasmata.__	2.1241121405133536			-
d__Archaea.p__Thermoplasmatota.c__Thermoplasmata.__.__	2.1241121405133536			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Amb_16S_1323	1.7439015582156208			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Peptostreptococcales_Tissierellales.f__Clostridiisalibacteraceae	1.3759241136374412			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__A21b	2.473990900299962	Organic	2.1535806714155883	0.024946643222908616
d__Bacteria.p__Dependentiae.c__Babeliae.o__Babeliales.__	1.801893991164895			-
d__Bacteria.p__Rs_K70_termite_group	1.5800440990728508			-
d__Bacteria.p__Rs_K70_termite_group.c__Incertae_Sedis	1.5800440990728508			-
d__Bacteria.p__Rs_K70_termite_group.c__Incertae_Sedis.o__Incertae_Sedis	1.5800440990728508			-
d__Bacteria.p__Rs_K70_termite_group.c__Incertae_Sedis.o__Incertae_Sedis.f__Incertae_Sedis	1.5800440990728508			-
d__Bacteria.p__Chlamydiota.c__Chlamydiia.o__Chlamydiales.f__cvE6	2.2967425018770964			-
d__Bacteria.p__WS4	2.3816766834754195			-
d__Bacteria.p__WS4.c__Incertae_Sedis	2.3816766834754195			-
d__Bacteria.p__WS4.c__Incertae_Sedis.o__Incertae_Sedis	2.3816766834754195			-
d__Bacteria.p__WS4.c__Incertae_Sedis.o__Incertae_Sedis.f__Incertae_Sedis	2.3816766834754195			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Amoebophilaceae	1.1029233058778585			-
d__Bacteria.p__Bacillota.__	2.455105360256885			-
d__Bacteria.p__Bacillota.__.__	2.455105360256885			-
d__Bacteria.p__Bacillota.__.__.__	2.455105360256885			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__NS11_12_marine_group	1.5008630358892898			-
d__Bacteria.p__Chlamydiota.c__Chlamydiia.o__Chlamydiales.f__Simkaniaceae	1.8018922743341736			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Rhodomicrobiaceae	2.2967425032928945			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Reyranellales	2.006013460311887			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Reyranellales.f__Reyranellaceae	2.006013460311887			-
d__Bacteria.p__Acidobacteriota.c__Subgroup_11	2.534286785342439			-
d__Bacteria.p__Acidobacteriota.c__Subgroup_11.o__Incertae_Sedis	2.534286785342439			-
d__Bacteria.p__Acidobacteriota.c__Subgroup_11.o__Incertae_Sedis.f__Incertae_Sedis	2.534286785342439			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Devosiaceae	2.580044300303226			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Peptostreptococcales_Tissierellales.f__Family_XI	1.5977719494969174			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Holosporales	2.0748932038980974			0.02810804
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Holosporales.f__Holosporaceae	2.0748932038980974			0.02810804
d__Bacteria.p__Bacillota.c__Clostridia.o__Thermincolales	2.8549713719317897			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Thermincolales.f__Thermincolaceae	2.8549713719317897			-
d__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Incertae_Sedis	1.7439015511366205			-
d__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Incertae_Sedis.f__Incertae_Sedis	1.7439015511366205			-
d__Bacteria.p__Myxococcota.c__Polyangiia.o__Polyangiales.f__Sandaracinaceae	1.7439003783303346			-
d__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.__	1.2790141080558206			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Defluviicoccales	1.8988033223967742			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Defluviicoccales.f__Incertae_Sedis	1.8988033223967742			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.__	1.1998333180607552			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Arenicellales	0.8988033223967743			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Arenicellales.f__Arenicellaceae	0.8988033223967743			-
d__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Actinomarinales	2.129252317686796			-
d__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Actinomarinales.f__Incertae_Sedis	2.129252317686796			-
d__Bacteria.p__Armatimonadota.c__Fimbriimonadia	2.3901647021381756			-
d__Bacteria.p__Armatimonadota.c__Fimbriimonadia.o__Fimbriimonadales	2.3901647021381756			-
d__Bacteria.p__Armatimonadota.c__Fimbriimonadia.o__Fimbriimonadales.f__Fimbriimonadaceae	2.3901647021381756			-
d__Bacteria.p__Planctomycetota.c__Phycisphaerae.o__mle1_8	1.8432863625005498			-
d__Bacteria.p__Planctomycetota.c__Phycisphaerae.o__mle1_8.f__Incertae_Sedis	1.8432863625005498			-
d__Bacteria.p__Myxococcota.c__Polyangiia.o__FFCH16767	1.1029232983211343			-
d__Bacteria.p__Myxococcota.c__Polyangiia.o__FFCH16767.f__Incertae_Sedis	1.1029232983211343			-
d__Bacteria.p__Bacillota.c__Desulfitobacteriia.o__Desulfitobacteriales.f__Incertae_Sedis	0.8018933055234969			-
d__Bacteria.p__Bacillota.c__Clostridia.o__Peptostreptococcales_Tissierellales.f__Anaerovoracaceae	1.7561353582395276			-
d__Bacteria.p__Myxococcota.c__Polyangiia.o__Polyangiales.f__Phaselicystaceae	3.1363467898033854	Organic	2.8279676537228706	0.012725353282910894
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.__	2.0127465672391684			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Cellvibrionaceae	1.8988033223967742			-
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__KI89A_clade	1.8530453678793795			-
d__Bacteria.p__Patescibacteria.c__Microgenomatia	1.7439015513413587			-
d__Bacteria.p__Patescibacteria.c__Microgenomatia.o__Incertae_Sedis	1.7439015513413587			-
d__Bacteria.p__Patescibacteria.c__Microgenomatia.o__Incertae_Sedis.f__Incertae_Sedis	1.7439015513413587			-
d__Archaea.p__Methanobacteriota	1.801892960009766			-
d__Archaea.p__Methanobacteriota.c__Methanobacteria	1.801892960009766			-
d__Archaea.p__Methanobacteriota.c__Methanobacteria.o__Methanobacteriales	1.801892960009766			-
d__Archaea.p__Methanobacteriota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae	1.801892960009766			-
d__Bacteria.p__Acidobacteriota.c__Holophagae.o__Holophagales	1.5008639919614137			-
d__Bacteria.p__Acidobacteriota.c__Holophagae.o__Holophagales.f__Holophagaceae	1.5008639919614137			-
d__Bacteria.p__Chloroflexota.c__Chloroflexia.o__Thermomicrobiales.__	1.8530453683571035			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Micrococcales.f__Brevibacteriaceae	1.5977719490191935			-
d__Bacteria.p__Myxococcota.c__Myxococcia.o__Myxococcales.f__27F_1492R	1.7439015582156208			-
d__Bacteria.p__Fibrobacterota.c__Chitinivibrionia	2.5500810388660766			-
d__Bacteria.p__Fibrobacterota.c__Chitinivibrionia.o__Chitinivibrionales	2.5500810388660766			-
d__Bacteria.p__Fibrobacterota.c__Chitinivibrionia.o__Chitinivibrionales.f__Chitinispirillaceae	2.5500810388660766			-
d__Bacteria.p__Bacillota.c__Desulfotomaculia	1.5977719490191935			-
d__Bacteria.p__Bacillota.c__Desulfotomaculia.o__Desulfotomaculales	1.5977719490191935			-
d__Bacteria.p__Bacillota.c__Desulfotomaculia.o__Desulfotomaculales.f__Pelotomaculaceae	1.5977719490191935			-
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Methylacidiphilales	1.801892281413174			-
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Methylacidiphilales.f__Methylacidiphilaceae	1.801892281413174			-
d__Bacteria.p__Patescibacteria.c__Parcubacteria.o__Candidatus_Colwellbacteria	0.8988033223967743			-
d__Bacteria.p__Patescibacteria.c__Parcubacteria.o__Candidatus_Colwellbacteria.f__Incertae_Sedis	0.8988033223967743			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Elsterales.f__URHD0088	2.1292523244004777			-
d__Bacteria.p__Planctomycetota.c__Phycisphaerae.o__CCM11a	1.3759241131597173			-
d__Bacteria.p__Planctomycetota.c__Phycisphaerae.o__CCM11a.f__Incertae_Sedis	1.3759241131597173			-
d__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Microtrichales.f__Microtrichaceae	1.1998333180607552			-
d__Bacteria.p__Acidobacteriota.c__Acidobacteriae.o__PAUC26f	1.7049822616735528			-
d__Bacteria.p__Acidobacteriota.c__Acidobacteriae.o__PAUC26f.f__Incertae_Sedis	1.7049822616735528			-
d__Bacteria.p__Deferrisomatota	1.8018922743341736			-
d__Bacteria.p__Deferrisomatota.c__Deferrisomatia	1.8018922743341736			-
d__Bacteria.p__Deferrisomatota.c__Deferrisomatia.o__Deferrisomatales	1.8018922743341736			-
d__Bacteria.p__Deferrisomatota.c__Deferrisomatia.o__Deferrisomatales.f__Deferrisomataceae	1.8018922743341736			-
d__Bacteria.p__Bacillota.c__Bacilli.o__Bacillales.f__Salisediminibacteriaceae	2.032342304052845			-
d__Bacteria.p__Patescibacteria.c__Gracilibacteria	1.2790140998910842			-
d__Bacteria.p__Patescibacteria.c__Gracilibacteria.o__Absconditabacteriales__SR1_	1.2790140998910842			-
d__Bacteria.p__Patescibacteria.c__Gracilibacteria.o__Absconditabacteriales__SR1_.f__Incertae_Sedis	1.2790140998910842			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.__	0.8018933026571532			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.__.__	0.8018933026571532			-
d__Bacteria.p__Patescibacteria.c__Incertae_Sedis	1.1998333180607552			-
d__Bacteria.p__Patescibacteria.c__Incertae_Sedis.o__Incertae_Sedis	1.1998333180607552			-
d__Bacteria.p__Patescibacteria.c__Incertae_Sedis.o__Incertae_Sedis.f__Incertae_Sedis	1.1998333180607552			-
d__Bacteria.p__Acidobacteriota.c__Acidobacteriae.o__AKIW659	2.313776557965559			-
d__Bacteria.p__Acidobacteriota.c__Acidobacteriae.o__AKIW659.f__Incertae_Sedis	2.313776557965559			-
d__Archaea.p__Aenigmarchaeota	1.6769541088236983			-
d__Archaea.p__Aenigmarchaeota.c__Deep_Sea_Euryarchaeotic_Group_DSEG_	1.6769541088236983			-
d__Archaea.p__Aenigmarchaeota.c__Deep_Sea_Euryarchaeotic_Group_DSEG_.o__Incertae_Sedis	1.6769541088236983			-
d__Archaea.p__Aenigmarchaeota.c__Deep_Sea_Euryarchaeotic_Group_DSEG_.o__Incertae_Sedis.f__Incertae_Sedis	1.6769541088236983			-
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__UA11	1.2790141034088696			-
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__UA11.f__Incertae_Sedis	1.2790141034088696			-
d__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Mycobacteriales.f__Tsukamurellaceae	1.3759241136374412			-
d__Bacteria.p__Acidobacteriota.c__Acidobacteriae.o__Subgroup_12	1.5977719490191935			-
d__Bacteria.p__Acidobacteriota.c__Acidobacteriae.o__Subgroup_12.f__Incertae_Sedis	1.5977719490191935			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__KD3_93	2.102923298321134			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Spirosomataceae	1.5008619392249163			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae	1.5800440955550652			-
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Micavibrionales.__	1.5800440961630777			-
d__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.__	1.5008619439152968			-
d__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.__.__	1.5008619439152968			-
